id;reported_absolute_count;reported_for;recorded_at;user_id
4094910;0;2023-09-09;2023-09-09 07:35:06.156284;5504
4094931;0;2023-09-09;2023-09-09 07:50:56.182964;5504
4094943;0;2023-09-09;2023-09-09 08:00:05.249306;5504
4095663;0;2023-09-09;2023-09-09 08:21:11.114499;5504
4095481;0;2023-09-09;2023-09-09 08:30:06.765583;5504
4096567;0;2023-09-09;2023-09-09 09:02:46.779892;5504
4096568;0;2023-09-09;2023-09-09 09:03:07.182494;5504
4096570;0;2023-09-09;2023-09-09 09:05:04.521647;5504
4096812;0;2023-09-09;2023-09-09 09:08:06.531934;5504
4096830;0;2023-09-09;2023-09-09 09:23:05.639062;5504
4096850;0;2023-09-09;2023-09-09 09:38:05.206146;5504
4097501;0;2023-09-09;2023-09-09 09:38:05.954681;5504
4097527;0;2023-09-09;2023-09-09 09:54:55.962154;5504
4098452;0;2023-09-09;2023-09-09 10:00:02.511774;5504
4098466;0;2023-09-09;2023-09-09 10:08:03.214615;5504
4098628;0;2023-09-09;2023-09-09 10:23:02.908763;5504
4098637;0;2023-09-09;2023-09-09 10:35:04.891682;5504
4098643;0;2023-09-09;2023-09-09 10:42:10.62281;5504
4099268;0;2023-09-09;2023-09-09 11:13:29.239372;5504
4099278;0;2023-09-09;2023-09-09 11:30:04.360155;5504
4099805;0;2023-09-09;2023-09-09 11:42:07.452708;5504
4099293;0;2023-09-09;2023-09-09 11:43:29.377332;5504
4100155;0;2023-09-09;2023-09-09 12:05:07.744574;5504
4100168;0;2023-09-09;2023-09-09 12:20:56.891539;5504
4100664;0;2023-09-09;2023-09-09 12:52:37.2374;5504
4101165;0;2023-09-09;2023-09-09 13:00:09.930483;5504
4101524;0;2023-09-09;2023-09-09 13:35:04.44406;5504
4101200;0;2023-09-09;2023-09-09 13:31:55.496165;5504
4101549;0;2023-09-09;2023-09-09 14:06:44.912142;5504
4102272;0;2023-09-09;2023-09-09 14:30:03.025104;5504
4102289;0;2023-09-09;2023-09-09 14:45:57.109724;5504
4102299;0;2023-09-09;2023-09-09 14:58:00.179612;5504
4102810;0;2023-09-09;2023-09-09 15:05:02.210599;5504
4102537;0;2023-09-09;2023-09-09 15:20:51.442701;5504
4103567;0;2023-09-09;2023-09-09 15:52:43.222443;5504
4103574;0;2023-09-09;2023-09-09 15:55:09.664406;5504
4103593;0;2023-09-09;2023-09-09 16:00:14.228749;5504
4104349;0;2023-09-09;2023-09-09 16:15:04.225242;5504
4105005;0;2023-09-09;2023-09-09 16:26:12.989476;5504
4105010;0;2023-09-09;2023-09-09 16:30:03.790481;5504
4105016;0;2023-09-09;2023-09-09 16:35:04.003594;5504
4105039;0;2023-09-09;2023-09-09 16:59:40.239278;5504
4105544;0;2023-09-09;2023-09-09 17:32:47.568793;5504
4106123;0;2023-09-09;2023-09-09 18:03:40.062737;5504
4106126;0;2023-09-09;2023-09-09 18:05:03.359143;5504
4106620;0;2023-09-09;2023-09-09 18:41:46.912321;5504
4107379;0;2023-09-09;2023-09-09 19:22:38.351867;5504
4107385;0;2023-09-09;2023-09-09 19:35:08.744605;5504
4108009;0;2023-09-09;2023-09-09 20:00:02.071813;5504
4108030;0;2023-09-09;2023-09-09 20:38:29.805863;5504
4108794;0;2023-09-09;2023-09-09 21:25:19.80165;5504
4110383;0;2023-09-09;2023-09-09 21:55:43.81303;5504
4110925;0;2023-09-09;2023-09-09 22:30:11.153067;5504
4111363;0;2023-09-09;2023-09-09 22:30:11.153325;5504
4111368;0;2023-09-09;2023-09-09 23:00:10.506412;5504
4111373;0;2023-09-09;2023-09-09 23:30:10.873638;5504
4111378;0;2023-09-10;2023-09-10 00:00:11.352819;5504
4110939;0;2023-09-10;2023-09-10 00:30:11.888686;5504
4112324;0;2023-09-10;2023-09-10 01:00:12.329428;5504
4112334;0;2023-09-10;2023-09-10 01:27:10.630198;5504
4112180;0;2023-09-10;2023-09-10 01:30:12.995128;5504
4112183;0;2023-09-10;2023-09-10 02:00:18.246071;5504
4112189;0;2023-09-10;2023-09-10 02:30:23.827641;5504
4112344;0;2023-09-10;2023-09-10 03:00:29.395664;5504
4117231;0;2023-09-10;2023-09-10 03:30:39.577177;5504
4117345;0;2023-09-10;2023-09-10 04:00:11.696657;5504
4118063;0;2023-09-10;2023-09-10 04:00:39.672649;5504
4118090;0;2023-09-10;2023-09-10 04:30:45.332643;5504
4118810;0;2023-09-10;2023-09-10 05:00:45.712682;5504
4119172;0;2023-09-10;2023-09-10 05:30:46.009815;5504
4119957;0;2023-09-10;2023-09-10 06:00:51.498414;5504
4120468;0;2023-09-10;2023-09-10 06:30:56.982798;5504
4120920;0;2023-09-10;2023-09-10 06:56:11.382731;5504
4121709;0;2023-09-10;2023-09-10 07:00:10.087856;5504
4121725;0;2023-09-10;2023-09-10 07:00:57.374894;5504
4122802;0;2023-09-10;2023-09-10 07:35:59.028702;5504
4122803;0;2023-09-10;2023-09-10 07:35:59.68387;5504
4123053;0;2023-09-10;2023-09-10 08:00:10.162434;5504
4123064;0;2023-09-10;2023-09-10 08:09:04.252604;5504
4123413;0;2023-09-10;2023-09-10 08:33:45.694719;5504
4123652;0;2023-09-10;2023-09-10 08:40:34.834871;5504
4123435;0;2023-09-10;2023-09-10 09:04:02.086718;5504
4123436;0;2023-09-10;2023-09-10 09:05:02.598474;5504
4123442;0;2023-09-10;2023-09-10 09:08:05.822558;5504
4123680;0;2023-09-10;2023-09-10 09:12:06.699186;5504
4124104;0;2023-09-10;2023-09-10 09:23:59.325483;5504
4124313;0;2023-09-10;2023-09-10 09:38:11.519019;5504
4124123;0;2023-09-10;2023-09-10 09:46:01.642767;5504
4124332;0;2023-09-10;2023-09-10 09:53:33.214086;5504
4125017;0;2023-09-10;2023-09-10 10:01:02.001402;5504
4125082;0;2023-09-10;2023-09-10 10:09:03.487068;5504
4125040;0;2023-09-10;2023-09-10 10:20:26.767499;5504
4125041;0;2023-09-10;2023-09-10 10:23:25.8316;5504
4125049;0;2023-09-10;2023-09-10 10:35:03.893961;5504
4125829;0;2023-09-10;2023-09-10 11:06:33.536931;5504
4125848;0;2023-09-10;2023-09-10 11:31:00.940928;5504
4126204;0;2023-09-10;2023-09-10 11:42:04.693267;5504
4126351;0;2023-09-10;2023-09-10 11:42:06.071926;5504
4126230;0;2023-09-10;2023-09-10 12:05:27.648637;5504
4126387;0;2023-09-10;2023-09-10 12:12:51.600326;5504
4127416;0;2023-09-10;2023-09-10 12:54:00.170473;5504
4127433;0;2023-09-10;2023-09-10 13:00:33.28045;5504
4127099;0;2023-09-10;2023-09-10 13:08:00.095451;5504
4128205;0;2023-09-10;2023-09-10 13:25:51.760076;5504
4128212;0;2023-09-10;2023-09-10 13:35:12.562604;5504
4128173;0;2023-09-10;2023-09-10 14:02:21.737946;5504
4128807;0;2023-09-10;2023-09-10 14:30:46.629826;5504
4128815;0;2023-09-10;2023-09-10 14:37:12.47889;5504
4128931;0;2023-09-10;2023-09-10 15:05:36.893758;5504
4128829;0;2023-09-10;2023-09-10 15:08:49.205906;5504
4130104;0;2023-09-10;2023-09-10 15:40:21.493191;5504
4130131;0;2023-09-10;2023-09-10 15:55:06.286306;5504
4130141;0;2023-09-10;2023-09-10 16:00:05.414443;5504
4131152;0;2023-09-10;2023-09-10 16:00:29.652968;5504
4131194;0;2023-09-10;2023-09-10 16:10:26.956975;5504
4131817;0;2023-09-10;2023-09-10 16:35:06.325345;5504
4131821;0;2023-09-10;2023-09-10 16:42:40.537332;5504
4132624;0;2023-09-10;2023-09-10 17:21:29.867612;5504
4133381;0;2023-09-10;2023-09-10 18:06:12.008946;5504
4133822;0;2023-09-10;2023-09-10 18:50:06.944074;5504
4134585;0;2023-09-10;2023-09-10 19:20:35.4448;5504
4134590;0;2023-09-10;2023-09-10 19:35:10.763485;5504
4135123;0;2023-09-10;2023-09-10 19:51:12.744466;5504
4135143;0;2023-09-10;2023-09-10 20:31:52.818243;5504
4135806;0;2023-09-10;2023-09-10 21:02:11.600416;5504
4135954;0;2023-09-10;2023-09-10 21:36:38.651907;5504
4136761;0;2023-09-10;2023-09-10 22:10:58.521253;5504
4135998;0;2023-09-10;2023-09-10 22:30:23.808613;5504
4136000;0;2023-09-10;2023-09-10 22:41:04.120992;5504
4137107;0;2023-09-10;2023-09-10 23:11:10.12438;5504
4137110;0;2023-09-10;2023-09-10 23:41:15.004612;5504
4136781;0;2023-09-11;2023-09-11 00:11:15.519752;5504
4136784;0;2023-09-11;2023-09-11 00:41:21.400971;5504
4137150;0;2023-09-11;2023-09-11 01:11:26.888835;5504
4142209;0;2023-09-11;2023-09-11 01:30:31.256819;5504
4142211;0;2023-09-11;2023-09-11 01:41:32.459613;5504
4142216;0;2023-09-11;2023-09-11 02:11:37.958708;5504
4137983;0;2023-09-11;2023-09-11 02:41:38.431361;5504
4137987;0;2023-09-11;2023-09-11 03:11:39.83169;5504
4137990;0;2023-09-11;2023-09-11 03:41:39.622722;5504
4143294;0;2023-09-11;2023-09-11 04:11:40.855233;5504
4143275;0;2023-09-11;2023-09-11 04:00:37.332828;5504
4144030;0;2023-09-11;2023-09-11 04:41:46.906978;5504
4144377;0;2023-09-11;2023-09-11 05:11:53.029362;5504
4144397;0;2023-09-11;2023-09-11 05:41:53.878639;5504
4144923;0;2023-09-11;2023-09-11 05:55:18.400577;5504
4144928;0;2023-09-11;2023-09-11 06:00:04.514004;5504
4145316;0;2023-09-11;2023-09-11 06:15:02.648088;5504
4145317;0;2023-09-11;2023-09-11 06:15:02.61139;5504
4145444;0;2023-09-11;2023-09-11 06:30:12.497394;5504
4145989;0;2023-09-11;2023-09-11 06:45:34.366696;5504
4145990;0;2023-09-11;2023-09-11 06:45:34.600548;5504
4147224;0;2023-09-11;2023-09-11 07:00:02.365532;5504
4147591;0;2023-09-11;2023-09-11 07:15:05.356978;5504
4147763;0;2023-09-11;2023-09-11 07:15:33.836591;5504
4148037;0;2023-09-11;2023-09-11 07:44:46.754783;5504
4148201;0;2023-09-11;2023-09-11 07:45:34.302946;5504
4149008;0;2023-09-11;2023-09-11 08:42:49.984601;5504
4149055;0;2023-09-11;2023-09-11 08:42:50.222173;5504
4149020;0;2023-09-11;2023-09-11 09:03:06.384163;5504
4149022;0;2023-09-11;2023-09-11 09:05:03.889003;5504
4149025;0;2023-09-11;2023-09-11 09:08:03.556301;5504
4151057;0;2023-09-11;2023-09-11 09:56:55.487141;5504
4151067;0;2023-09-11;2023-09-11 10:00:04.611684;5504
4151661;0;2023-09-11;2023-09-11 10:35:26.279412;5504
4151662;0;2023-09-11;2023-09-11 10:35:26.431203;5504
4152560;0;2023-09-11;2023-09-11 11:25:41.190332;5504
4152568;0;2023-09-11;2023-09-11 11:35:02.985149;5504
4152572;0;2023-09-11;2023-09-11 11:40:29.979635;5504
4152573;0;2023-09-11;2023-09-11 11:42:06.15377;5504
4153503;0;2023-09-11;2023-09-11 12:43:38.007522;5504
4155954;0;2023-09-11;2023-09-11 14:30:33.781391;5504
4155953;0;2023-09-11;2023-09-11 14:30:33.73876;5504
4155975;0;2023-09-11;2023-09-11 15:07:45.729235;5504
4156301;0;2023-09-11;2023-09-11 15:07:45.802346;5504
4157706;0;2023-09-11;2023-09-11 16:02:06.179355;5504
4157197;0;2023-09-11;2023-09-11 16:02:06.331126;5504
4157929;0;2023-09-11;2023-09-11 16:26:04.287986;5504
4157741;0;2023-09-11;2023-09-11 16:30:31.864959;5504
4157743;0;2023-09-11;2023-09-11 16:36:02.107532;5504
4157948;0;2023-09-11;2023-09-11 16:45:25.808246;5504
4158959;0;2023-09-11;2023-09-11 17:37:12.821839;5504
4159128;0;2023-09-11;2023-09-11 18:05:34.841228;5504
4159562;0;2023-09-11;2023-09-11 18:25:16.798865;5504
4159563;0;2023-09-11;2023-09-11 18:25:18.000922;5504
4159566;0;2023-09-11;2023-09-11 18:30:11.967322;5504
4160616;0;2023-09-11;2023-09-11 19:25:29.984681;5504
4160622;0;2023-09-11;2023-09-11 19:35:02.914234;5504
4161116;0;2023-09-11;2023-09-11 20:34:54.940142;5504
4163668;0;2023-09-12;2023-09-12 02:12:39.69207;5504
4168974;0;2023-09-12;2023-09-12 04:00:35.706261;5504
4168399;0;2023-09-12;2023-09-12 04:00:35.801031;5504
4169383;0;2023-09-12;2023-09-12 04:30:40.398281;5504
4169841;0;2023-09-12;2023-09-12 05:00:45.889913;5504
4170239;0;2023-09-12;2023-09-12 05:30:46.224814;5504
4170346;0;2023-09-12;2023-09-12 05:58:11.078393;5504
4170666;0;2023-09-12;2023-09-12 06:00:04.837397;5504
4170859;0;2023-09-12;2023-09-12 06:00:46.447246;5504
4171806;0;2023-09-12;2023-09-12 06:49:33.982052;5504
4173163;0;2023-09-12;2023-09-12 07:39:00.427851;5504
4173164;0;2023-09-12;2023-09-12 07:39:00.628781;5504
4229403;0;2023-09-14;2023-09-14 14:30:08.04215;5504
4229426;0;2023-09-14;2023-09-14 14:55:00.406109;5504
4229523;0;2023-09-14;2023-09-14 15:05:06.474311;5504
4230014;0;2023-09-14;2023-09-14 15:37:43.668675;5504
4230050;0;2023-09-14;2023-09-14 15:55:04.90426;5504
4230835;0;2023-09-14;2023-09-14 16:00:04.723195;5504
4231268;0;2023-09-14;2023-09-14 16:00:22.762922;5504
4231918;0;2023-09-14;2023-09-14 16:07:44.077344;5504
4232467;0;2023-09-14;2023-09-14 16:35:03.614588;5504
4232471;0;2023-09-14;2023-09-14 16:42:40.435476;5504
4232495;0;2023-09-14;2023-09-14 17:05:05.589536;5504
4232958;0;2023-09-14;2023-09-14 17:14:00.214866;5504
4232999;0;2023-09-14;2023-09-14 17:47:56.195775;5504
4233522;0;2023-09-14;2023-09-14 18:05:07.920787;5504
4233727;0;2023-09-14;2023-09-14 18:23:20.843665;5504
4233548;0;2023-09-14;2023-09-14 18:25:05.508843;5504
4233550;0;2023-09-14;2023-09-14 18:30:05.556828;5504
4234011;0;2023-09-14;2023-09-14 18:45:04.81847;5504
4234830;0;2023-09-14;2023-09-14 19:00:03.918969;5504
4235301;0;2023-09-14;2023-09-14 19:00:03.961782;5504
4235316;0;2023-09-14;2023-09-14 19:33:17.927905;5504
4235652;0;2023-09-14;2023-09-14 19:35:03.578166;5504
4235661;0;2023-09-14;2023-09-14 20:03:36.528612;5504
4235340;0;2023-09-14;2023-09-14 20:49:01.632374;5504
4236301;0;2023-09-14;2023-09-14 21:20:43.357365;5504
4236654;0;2023-09-14;2023-09-14 21:51:41.079306;5504
4236693;0;2023-09-14;2023-09-14 22:29:47.696748;5504
4236694;0;2023-09-14;2023-09-14 22:30:05.012464;5504
4236698;0;2023-09-14;2023-09-14 22:59:48.292827;5504
4237659;0;2023-09-14;2023-09-14 23:29:48.91578;5504
4238003;0;2023-09-14;2023-09-14 23:59:49.35704;5504
4238005;0;2023-09-15;2023-09-15 00:29:49.877867;5504
4237699;0;2023-09-15;2023-09-15 00:59:50.282169;5504
4238045;0;2023-09-15;2023-09-15 01:25:06.231428;5504
4238046;0;2023-09-15;2023-09-15 01:29:50.76366;5504
4242907;0;2023-09-15;2023-09-15 01:59:51.28203;5504
4242909;0;2023-09-15;2023-09-15 02:29:51.698611;5504
4243104;0;2023-09-15;2023-09-15 02:59:52.101659;5504
4242914;0;2023-09-15;2023-09-15 03:29:52.916151;5504
4243147;0;2023-09-15;2023-09-15 03:59:53.145376;5504
4244255;0;2023-09-15;2023-09-15 04:00:19.107218;5504
4244910;0;2023-09-15;2023-09-15 04:29:53.630283;5504
4245258;0;2023-09-15;2023-09-15 04:59:54.064795;5504
4245285;0;2023-09-15;2023-09-15 05:29:54.825985;5504
4245865;0;2023-09-15;2023-09-15 05:55:01.921638;5504
4245730;0;2023-09-15;2023-09-15 06:00:06.253;5504
4245880;0;2023-09-15;2023-09-15 06:00:06.881162;5504
4246819;0;2023-09-15;2023-09-15 06:30:06.10041;5504
4248258;0;2023-09-15;2023-09-15 07:00:15.288407;5504
4248489;0;2023-09-15;2023-09-15 07:35:06.731081;5504
4248490;0;2023-09-15;2023-09-15 07:35:06.737749;5504
4249414;0;2023-09-15;2023-09-15 08:08:42.585263;5504
4249099;0;2023-09-15;2023-09-15 08:30:05.331106;5504
4250266;0;2023-09-15;2023-09-15 08:45:54.418887;5504
4250290;0;2023-09-15;2023-09-15 09:03:14.490716;5504
4250291;0;2023-09-15;2023-09-15 09:05:09.594517;5504
4250300;0;2023-09-15;2023-09-15 09:08:07.793479;5504
4250865;0;2023-09-15;2023-09-15 09:18:30.196106;5504
4250870;0;2023-09-15;2023-09-15 09:23:05.675998;5504
4251106;0;2023-09-15;2023-09-15 09:38:03.22164;5504
4251805;0;2023-09-15;2023-09-15 09:53:53.02274;5504
4251819;0;2023-09-15;2023-09-15 09:54:52.834625;5504
4252268;0;2023-09-15;2023-09-15 10:00:05.500311;5504
4252279;0;2023-09-15;2023-09-15 10:08:07.728003;5504
4252297;0;2023-09-15;2023-09-15 10:23:07.840618;5504
4252612;0;2023-09-15;2023-09-15 10:25:53.289686;5504
4252759;0;2023-09-15;2023-09-15 10:35:01.912694;5504
4252642;0;2023-09-15;2023-09-15 10:58:42.605281;5504
4253497;0;2023-09-15;2023-09-15 11:30:13.888361;5504
4253498;0;2023-09-15;2023-09-15 11:30:13.88968;5504
4253586;0;2023-09-15;2023-09-15 11:42:09.010738;5504
4253882;0;2023-09-15;2023-09-15 12:05:04.114786;5504
4253883;0;2023-09-15;2023-09-15 12:05:04.17142;5504
4254283;0;2023-09-15;2023-09-15 12:52:48.386096;5504
4254571;0;2023-09-15;2023-09-15 12:52:48.303195;5504
4254588;0;2023-09-15;2023-09-15 13:00:05.218884;5504
4255628;0;2023-09-15;2023-09-15 13:35:17.287789;5504
4255629;0;2023-09-15;2023-09-15 13:35:17.656892;5504
4255881;0;2023-09-15;2023-09-15 14:30:05.491391;5504
4255882;0;2023-09-15;2023-09-15 14:30:05.4934;5504
4256187;0;2023-09-15;2023-09-15 15:05:13.739676;5504
4256188;0;2023-09-15;2023-09-15 15:05:14.648585;5504
4257316;0;2023-09-15;2023-09-15 15:59:18.4098;5504
4257615;0;2023-09-15;2023-09-15 16:00:22.218138;5504
4258279;0;2023-09-15;2023-09-15 16:25:01.915385;5504
4258284;0;2023-09-15;2023-09-15 16:30:12.147788;5504
4258285;0;2023-09-15;2023-09-15 16:30:12.574281;5504
4258513;0;2023-09-15;2023-09-15 16:35:09.525779;5504
4258654;0;2023-09-15;2023-09-15 16:45:08.616342;5504
4258670;0;2023-09-15;2023-09-15 17:00:04.077538;5504
4258675;0;2023-09-15;2023-09-15 17:00:12.714265;5504
4258685;0;2023-09-15;2023-09-15 17:15:10.471481;5504
4258954;0;2023-09-15;2023-09-15 17:30:03.933167;5504
4258992;0;2023-09-15;2023-09-15 18:05:08.985096;5504
4259090;0;2023-09-15;2023-09-15 18:05:09.004347;5504
4259483;0;2023-09-15;2023-09-15 18:55:13.386784;5504
4260496;0;2023-09-15;2023-09-15 19:35:10.081815;5504
4260497;0;2023-09-15;2023-09-15 19:35:13.161992;5504
4261187;0;2023-09-15;2023-09-15 20:24:40.430545;5504
4261618;0;2023-09-15;2023-09-15 21:37:11.160902;5504
4262461;0;2023-09-15;2023-09-15 22:35:17.560404;5504
4261736;0;2023-09-16;2023-09-16 00:26:18.954857;5504
4261738;0;2023-09-16;2023-09-16 00:32:13.15309;5504
4263465;0;2023-09-16;2023-09-16 00:56:19.512668;5504
4263466;0;2023-09-16;2023-09-16 01:26:20.029105;5504
4263469;0;2023-09-16;2023-09-16 01:56:20.427009;5504
4263283;0;2023-09-16;2023-09-16 02:26:20.770484;5504
4263288;0;2023-09-16;2023-09-16 02:56:22.05695;5504
4263292;0;2023-09-16;2023-09-16 03:26:22.529011;5504
4263293;0;2023-09-16;2023-09-16 03:27:12.489678;5504
4268419;0;2023-09-16;2023-09-16 03:56:23.018941;5504
4268090;0;2023-09-16;2023-09-16 04:00:17.961623;5504
4269311;0;2023-09-16;2023-09-16 04:26:23.560094;5504
4269141;0;2023-09-16;2023-09-16 04:56:23.964678;5504
4269345;0;2023-09-16;2023-09-16 05:26:24.354278;5504
4270324;0;2023-09-16;2023-09-16 05:56:24.954838;5504
4270326;0;2023-09-16;2023-09-16 05:56:35.985818;5504
4271773;0;2023-09-16;2023-09-16 06:53:54.447865;5504
4271778;0;2023-09-16;2023-09-16 06:55:19.256106;5504
4272226;0;2023-09-16;2023-09-16 07:00:08.330746;5504
4273502;0;2023-09-16;2023-09-16 07:35:04.93648;5504
4273503;0;2023-09-16;2023-09-16 07:35:04.974663;5504
4273450;0;2023-09-16;2023-09-16 08:00:12.942628;5504
4349422;0;2023-09-19;2023-09-19 09:05:04.868204;5504
4349141;0;2023-09-19;2023-09-19 09:08:04.498587;5504
4349143;0;2023-09-19;2023-09-19 09:10:08.739329;5504
6464942;0;2023-10-19;2023-10-19 21:29:51.724055;5504
6464943;0;2023-10-19;2023-10-19 21:30:01.335465;5504
6467028;0;2023-10-19;2023-10-19 22:17:09.905273;5504
6467034;0;2023-10-19;2023-10-19 22:36:30.993298;5504
6467033;0;2023-10-19;2023-10-19 22:36:18.772973;5504
6468174;0;2023-10-19;2023-10-19 22:36:21.587553;5504
6492723;0;2023-10-20;2023-10-20 07:41:50.034235;5504
6493503;0;2023-10-20;2023-10-20 07:41:59.39932;5504
6493504;0;2023-10-20;2023-10-20 07:42:03.975001;5504
6492724;0;2023-10-20;2023-10-20 07:42:05.066198;5504
6493505;0;2023-10-20;2023-10-20 07:42:06.320506;5504
6493506;0;2023-10-20;2023-10-20 07:42:07.588326;5504
6492726;0;2023-10-20;2023-10-20 07:42:09.640053;5504
6492727;0;2023-10-20;2023-10-20 07:42:13.372635;5504
6493507;0;2023-10-20;2023-10-20 07:42:14.372874;5504
6492728;0;2023-10-20;2023-10-20 07:42:15.288106;5504
6492732;0;2023-10-20;2023-10-20 07:42:36.245947;5504
6493508;0;2023-10-20;2023-10-20 07:42:16.321096;5504
6492729;0;2023-10-20;2023-10-20 07:42:19.689052;5504
6492730;0;2023-10-20;2023-10-20 07:42:21.44706;5504
6492733;0;2023-10-20;2023-10-20 07:42:51.400532;5504
6493516;0;2023-10-20;2023-10-20 07:45:08.560461;5504
6494806;0;2023-10-20;2023-10-20 08:04:48.134539;5504
6496501;0;2023-10-20;2023-10-20 08:18:54.29628;5504
6494839;0;2023-10-20;2023-10-20 08:31:26.16418;5504
6496540;0;2023-10-20;2023-10-20 09:03:03.665524;5504
6496541;0;2023-10-20;2023-10-20 09:03:10.763925;5504
6498115;0;2023-10-20;2023-10-20 09:06:41.646814;5504
6496545;0;2023-10-20;2023-10-20 09:06:51.864788;5504
6498117;0;2023-10-20;2023-10-20 09:08:03.295405;5504
6496547;0;2023-10-20;2023-10-20 09:08:13.556937;5504
6500014;0;2023-10-20;2023-10-20 09:23:37.662966;5504
6498133;0;2023-10-20;2023-10-20 09:23:47.333332;5504
6500024;0;2023-10-20;2023-10-20 09:38:10.345331;5504
6498145;0;2023-10-20;2023-10-20 09:38:20.935339;5504
6500041;0;2023-10-20;2023-10-20 09:53:05.185402;5504
6500042;0;2023-10-20;2023-10-20 09:53:15.680645;5504
6501984;0;2023-10-20;2023-10-20 10:00:10.461661;5504
6502766;0;2023-10-20;2023-10-20 10:00:22.859173;5504
6502776;0;2023-10-20;2023-10-20 10:08:14.545026;5504
6502777;0;2023-10-20;2023-10-20 10:08:20.765367;5504
6504756;0;2023-10-20;2023-10-20 10:23:23.061036;5504
6504757;0;2023-10-20;2023-10-20 10:23:26.831457;5504
6502799;0;2023-10-20;2023-10-20 10:34:53.282909;5504
6504768;0;2023-10-20;2023-10-20 10:35:03.323611;5504
6504769;0;2023-10-20;2023-10-20 10:35:06.86758;5504
6504770;0;2023-10-20;2023-10-20 10:35:09.573585;5504
6502800;0;2023-10-20;2023-10-20 10:35:09.912299;5504
6504771;0;2023-10-20;2023-10-20 10:35:12.380406;5504
6505602;0;2023-10-20;2023-10-20 10:35:25.987753;5504
6504773;0;2023-10-20;2023-10-20 10:35:27.318721;5504
6504774;0;2023-10-20;2023-10-20 10:36:00.837569;5504
6505603;0;2023-10-20;2023-10-20 10:36:03.415612;5504
6504775;0;2023-10-20;2023-10-20 10:36:05.28392;5504
6505641;0;2023-10-20;2023-10-20 11:30:12.888619;5504
6507371;0;2023-10-20;2023-10-20 11:30:32.96022;5504
6507376;0;2023-10-20;2023-10-20 11:42:08.660296;5504
6505650;0;2023-10-20;2023-10-20 11:43:12.075482;5504
6511103;0;2023-10-20;2023-10-20 12:05:10.140949;5504
6511104;0;2023-10-20;2023-10-20 12:05:15.336278;5504
6510024;0;2023-10-20;2023-10-20 12:11:04.804648;5504
6514622;0;2023-10-20;2023-10-20 13:00:26.649349;5504
6514626;0;2023-10-20;2023-10-20 13:00:46.890765;5504
6515690;0;2023-10-20;2023-10-20 13:35:42.855878;5504
6517761;0;2023-10-20;2023-10-20 13:36:06.519033;5504
6518658;0;2023-10-20;2023-10-20 13:53:53.08231;5504
6518659;0;2023-10-20;2023-10-20 13:54:16.412271;5504
6518694;0;2023-10-20;2023-10-20 14:30:13.337457;5504
6521311;0;2023-10-20;2023-10-20 14:30:32.928495;5504
6521825;0;2023-10-20;2023-10-20 15:05:20.172232;5504
6521826;0;2023-10-20;2023-10-20 15:05:41.829486;5504
6524794;0;2023-10-20;2023-10-20 16:00:52.315184;5504
6528552;0;2023-10-20;2023-10-20 16:35:23.155775;5504
6528553;0;2023-10-20;2023-10-20 16:35:29.610071;5504
6526840;0;2023-10-20;2023-10-20 16:27:13.106382;5504
6528162;0;2023-10-20;2023-10-20 16:30:13.807492;5504
6526847;0;2023-10-20;2023-10-20 16:31:10.390544;5504
6528560;0;2023-10-20;2023-10-20 16:46:48.184597;5504
6528197;0;2023-10-20;2023-10-20 17:00:46.277053;5504
6528198;0;2023-10-20;2023-10-20 17:00:52.878352;5504
6529513;0;2023-10-20;2023-10-20 17:15:17.867341;5504
6528582;0;2023-10-20;2023-10-20 17:16:13.836182;5504
6529528;0;2023-10-20;2023-10-20 17:30:21.064072;5504
6528597;0;2023-10-20;2023-10-20 17:31:16.14449;5504
6530661;0;2023-10-20;2023-10-20 17:45:27.640685;5504
6529547;0;2023-10-20;2023-10-20 17:46:23.633526;5504
6531476;0;2023-10-20;2023-10-20 18:05:05.872048;5504
6530686;0;2023-10-20;2023-10-20 18:05:28.847724;5504
6535552;0;2023-10-20;2023-10-20 19:35:24.493663;5504
6535553;0;2023-10-20;2023-10-20 19:35:47.619076;5504
6540228;0;2023-10-20;2023-10-20 22:30:32.608256;5504
6542883;0;2023-10-21;2023-10-21 01:26:18.992336;5504
6550290;0;2023-10-21;2023-10-21 04:01:11.141304;5504
6556762;0;2023-10-21;2023-10-21 06:56:01.36907;5504
6556793;0;2023-10-21;2023-10-21 07:01:08.354071;5504
6557770;0;2023-10-21;2023-10-21 07:12:18.086621;5504
6557771;0;2023-10-21;2023-10-21 07:12:30.687034;5504
6557778;0;2023-10-21;2023-10-21 07:15:18.120298;5504
6558108;0;2023-10-21;2023-10-21 07:10:43.814896;5504
6558110;0;2023-10-21;2023-10-21 07:12:20.420915;5504
6558113;0;2023-10-21;2023-10-21 07:15:01.380225;5504
6557772;0;2023-10-21;2023-10-21 07:13:51.806878;5504
6557775;0;2023-10-21;2023-10-21 07:15:03.981207;5504
6559364;0;2023-10-21;2023-10-21 07:36:23.754032;5504
6559391;0;2023-10-21;2023-10-21 08:00:40.070579;5504
6559250;0;2023-10-21;2023-10-21 08:00:44.761574;5504
6560722;0;2023-10-21;2023-10-21 08:30:20.469229;5504
6560526;0;2023-10-21;2023-10-21 08:30:39.981649;5504
6560750;0;2023-10-21;2023-10-21 09:00:38.153554;5504
